filename,label
/path/to/tcga-brca/pickles/TCGA-A7-A6VV-01Z-00-DX1.07AE0E16-A883-4C86-BC74-4E13081175F2.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A0T1-01Z-00-DX1.CD1E9C46-18A3-466B-AA0B-24F3055FA851.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0B9-01Z-00-DX1.C23ADB4C-52D4-4DFD-B8E3-156E43F0E645.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A0ET-01Z-00-DX1.41E86BB9-EA52-4615-94E7-0F09DDB094F4.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0EE-01Z-00-DX1.872EA586-25C8-4835-A138-152DFA1EBF30.pickle,0
/path/to/tcga-brca/pickles/TCGA-C8-A26Z-01Z-00-DX1.1A15D951-F3BD-4024-91DD-E7633C09A837.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1Y1-01Z-00-DX1.477390C8-2141-4ADD-813E-25220D2A71FC.pickle,0
/path/to/tcga-brca/pickles/TCGA-AO-A0J5-01Z-00-DX1.20C14D0C-1A74-4FE9-A5E6-BDDCB8DE7714.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0H6-01Z-00-DX1.0CF7253A-B42C-4778-B1C6-17EC78A039ED.pickle,0
/path/to/tcga-brca/pickles/TCGA-AN-A0FF-01Z-00-DX1.A23982C3-E0EB-4DB2-84EE-26E0005E3F66.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0H9-01Z-00-DX1.8AE869C6-5C78-4D52-AC8B-5B6FD5FD91AA.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1JE-01Z-00-DX1.714805A1-E337-46DA-88D9-6CE4B4E3C2D0.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A14O-01Z-00-DX1.432DB252-35D4-4B02-B0A7-39BF85A38F89.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A14R-01Z-00-DX1.DDE62ED5-1FC0-4B3B-A874-95C08B33AB20.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A25E-01Z-00-DX1.46D1950B-0BAF-4A44-B58F-CD738E74CB27.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A3XV-01Z-00-DX1.4B58B7CD-B3F6-4C31-863F-924D291EF17C.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0HI-01Z-00-DX1.89DB9F79-0DCC-4C65-831E-96AE026C2C4E.pickle,0
/path/to/tcga-brca/pickles/TCGA-GM-A2DC-01Z-00-DX1.39F956BB-52D0-4385-9923-4D7D36D78862.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A08S-01Z-00-DX1.C0E044C2-FC3F-4E3D-A779-A725FF375F21.pickle,0
/path/to/tcga-brca/pickles/TCGA-AO-A126-01Z-00-DX1.D9D6AA15-32F0-44BD-AF30-36191784FFA2.pickle,0
/path/to/tcga-brca/pickles/TCGA-C8-A134-01Z-00-DX1.78D10BCC-98B3-4587-897D-3E27DA28D2EB.pickle,0
/path/to/tcga-brca/pickles/TCGA-B6-A0IQ-01Z-00-DX1.662EA039-825E-41FF-91D6-021EB0E099BD.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A04P-01Z-00-DX1.5B481E02-D269-4732-8FDD-6494E6EE2B71.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A1IK-01Z-00-DX1.25C554BB-AA90-4FF4-9D68-EEC899B8A27D.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A1IE-01Z-00-DX1.D6BF29A7-4FBD-4F7D-B093-991FA0F49FE8.pickle,0
/path/to/tcga-brca/pickles/TCGA-EW-A1J1-01Z-00-DX1.FFC2D5DB-E6D0-4143-A1E7-0A2027846C8C.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A1IU-01Z-00-DX1.E2F24814-24BA-4158-8841-F27A8E100589.pickle,0
/path/to/tcga-brca/pickles/TCGA-AN-A0FL-01Z-00-DX1.20A041C6-A306-4599-A7D1-65032A252AA9.pickle,0
/path/to/tcga-brca/pickles/TCGA-C8-A273-01Z-00-DX1.6E5D581F-DF80-478D-82D1-6D6525EED1B5.pickle,0
/path/to/tcga-brca/pickles/TCGA-AN-A0FW-01Z-00-DX1.5EEDFC71-6ABE-4189-8C45-2127403A8F04.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A095-01Z-00-DX1.97072E53-7323-4836-9D58-22B7C346A7CE.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A04T-01Z-00-DX1.71444266-BD56-4183-9603-C7AC20C9DA1E.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A0YC-01Z-00-DX1.F01F2268-17D8-45FD-8917-FD89454D0709.pickle,0
/path/to/tcga-brca/pickles/TCGA-OL-A5D8-01Z-00-DX1.C0A75731-1DDC-4FAF-A2C5-2E2ECB23DC13.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A086-01Z-00-DX1.E5FD8C53-2068-4018-B3C0-08EED253ACD2.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A06T-01Z-00-DX1.BA8B8FC3-6169-48C1-BE1F-37F140CB4D3B.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A0D4-01Z-00-DX1.35E43827-DABC-4685-A62A-333672923349.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A09K-01Z-00-DX1.41B2DF5F-C0E1-43BB-BAA5-2946A9EC4650.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A0CL-01Z-00-DX1.5342E971-DCD2-42C4-B4FF-E6942A95829E.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1JF-01Z-00-DX1.224EDA43-F822-4A88-814A-BA7D4C60F8CC.pickle,0
/path/to/tcga-brca/pickles/TCGA-AR-A251-01Z-00-DX1.E91E357A-3AD4-4F79-A698-05F0B21A37EC.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A15C-01Z-00-DX1.26E13415-1D37-43C7-9EBB-4411BE7FCE10.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A18L-01Z-00-DX1.01D6E3EF-6857-4CC6-BEA1-0BBC1A0B728F.pickle,0
/path/to/tcga-brca/pickles/TCGA-GM-A2DK-01Z-00-DX1.4F81A585-9549-454C-8E15-2E4545795460.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A04X-01Z-00-DX1.E01A4522-67B3-4FEF-BD6B-99DFED9E7C85.pickle,0
/path/to/tcga-brca/pickles/TCGA-B6-A1KF-01Z-00-DX1.2E08E830-4216-4CD0-9646-1F489300E11D.pickle,0
/path/to/tcga-brca/pickles/TCGA-AN-A0FS-01Z-00-DX1.104368C2-28DA-4E43-8B27-78336AD5ABC8.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A22H-01Z-00-DX1.0ee39fd1-b077-40ea-bd0d-8a3db474fdd5.pickle,0
/path/to/tcga-brca/pickles/TCGA-AR-A24R-01Z-00-DX1.47D79205-63E7-43E6-A513-2CD10DFA53C9.pickle,0
/path/to/tcga-brca/pickles/TCGA-B6-A0RI-01Z-00-DX1.E39951A4-AC6A-4B07-851B-F35CB86D79AA.pickle,0
/path/to/tcga-brca/pickles/TCGA-C8-A275-01Z-00-DX1.44D27E67-4DD6-4893-B38A-01E48F5A358A.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A1F5-01Z-00-DX1.9A1AA3BB-80B1-473D-B075-8D65A94C4E0B.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0AY-01Z-00-DX1.A1153465-D9B3-4D83-BE85-F2524B071EE5.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0BD-01Z-00-DX1.CD4A6FC2-BA8C-4E30-972A-E6CD1BEAD8AD.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A08L-01Z-00-DX1.0FC652B1-336D-4198-93FE-58D2214866D3.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0BQ-01Z-00-DX1.F5C6386B-BB2C-49DF-B3B8-6C4B80D060D4.pickle,0
/path/to/tcga-brca/pickles/TCGA-EW-A1PH-01Z-00-DX1.77e0f907-fe59-4dc2-b582-6f10330a9c01.pickle,0
/path/to/tcga-brca/pickles/TCGA-A7-A4SD-01Z-00-DX1.677152B3-17B2-42DB-AEEC-C9509ACCE831.pickle,0
/path/to/tcga-brca/pickles/TCGA-Z7-A8R6-01Z-00-DX1.CE4ED818-D762-4324-9DEA-2ACB38B9B0B9.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0BF-01Z-00-DX1.934DF984-9054-4B20-B85B-9CF94B8DC3D4.pickle,0
/path/to/tcga-brca/pickles/TCGA-LL-A740-01Z-00-DX1.757D94A5-EF0F-4A0E-99A9-8809B66438DA.pickle,0
/path/to/tcga-brca/pickles/TCGA-B6-A0X1-01Z-00-DX1.2A41630E-A8BF-4966-99F5-D5D8036B1759.pickle,0
/path/to/tcga-brca/pickles/TCGA-AO-A0JI-01Z-00-DX1.4DCDA545-B7E3-49DF-AB10-963E84BEB105.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A14X-01Z-00-DX1.24ADDA43-F127-4A6B-9AAD-2FAD982A853D.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A1N8-01Z-00-DX1.1243AB1C-75A3-4A5E-9674-53992E6DD377.pickle,0
/path/to/tcga-brca/pickles/TCGA-GM-A2DH-01Z-00-DX1.5790F15F-2A0F-4929-8FE4-18A557007989.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A076-01Z-00-DX1.BAAC4F9C-0C04-42FB-95F4-D765305089B8.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A244-01Z-00-DX1.4FDAA892-9DBF-4E5D-89F3-2A84C8AC8F0A.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A18G-01Z-00-DX1.DB2B5819-CE83-4E07-BD03-2CD9CF2E246C.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A143-01Z-00-DX1.4697FB2F-91D5-4506-AF23-7DE304D44A3F.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A1FH-01Z-00-DX1.F90A691F-B6DB-4C4A-9975-9A2CB01F29E2.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1JT-01Z-00-DX1.F278C419-E405-4BDA-BA50-BFBA08801168.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A1RH-01Z-00-DX1.CC9CEDCC-7BF2-4C96-A0F1-C98071DA2CD3.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A1FL-01Z-00-DX1.D3E9F46E-9A28-4AAE-8C87-D6F1851227A3.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A5J0-01Z-00-DX1.73CFBC85-8449-48FF-86F8-D4D49A90498B.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A152-01Z-00-DX1.B0860DEB-D34B-4C5D-97F5-C1C646437424.pickle,0
/path/to/tcga-brca/pickles/TCGA-EW-A1P6-01Z-00-DX1.A8024C26-6336-4858-88FD-5679795899BA.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0DX-01Z-00-DX1.45C27E71-9A0A-400E-93A9-5CE7780F3C5E.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A15A-01Z-00-DX1.B9D22735-FE9F-46D9-84E6-0C71A1BF84D6.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A243-01Z-00-DX1.9A3B34E5-25EF-4243-8680-FABF2F1CCDA9.pickle,0
/path/to/tcga-brca/pickles/TCGA-AO-A12D-01Z-00-DX1.BA006BAD-5C6E-4099-BC99-3888E69F506E.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A18T-01Z-00-DX1.90123A74-F631-4538-AB2E-4076486ADF88.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A1R2-01Z-00-DX1.5529C856-4F4F-4F17-94A2-5CEF94A940EB.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A075-01Z-00-DX1.8E06AF51-951F-48E8-934E-42A455F65E5F.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A09B-01Z-00-DX1.97CCDA89-AB73-4F05-A900-668160227B78.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A18M-01Z-00-DX1.56E6935A-62CB-4CBE-BDCA-60DA56422CE0.pickle,0
/path/to/tcga-brca/pickles/TCGA-A7-A13F-01Z-00-DX2.8CC23BAD-B3CC-4BBC-832A-A3879D6EF62D.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A0CQ-01Z-00-DX1.4E5FB4E5-A08C-4C87-A3BE-0640A95AE649.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0BO-01Z-00-DX1.1A704471-FEB3-40F9-9838-3E347A18285F.pickle,0
/path/to/tcga-brca/pickles/TCGA-B6-A0X7-01Z-00-DX1.A2AA8FE9-CF43-434A-AE72-7277D124BD0A.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A08A-01Z-00-DX1.3BB777A0-8652-4483-8DD6-8EB88AB0A8EF.pickle,0
/path/to/tcga-brca/pickles/TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A0ST-01Z-00-DX1.AE05A5DB-4861-40DE-B0F5-7955FC903A96.pickle,0
/path/to/tcga-brca/pickles/TCGA-AN-A0XP-01Z-00-DX1.A4EE3970-5C1F-482E-9AED-F1E3C52A776F.pickle,0
/path/to/tcga-brca/pickles/TCGA-C8-A135-01Z-00-DX1.B69A605E-B577-4F43-9471-2C95312B05D9.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A085-01Z-00-DX1.0DA29016-AEA4-4E5F-B679-83095A79F5B3.pickle,0
/path/to/tcga-brca/pickles/TCGA-AO-A1KT-01Z-00-DX1.47878910-4359-4795-B0BB-FAC147C8D932.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A1FN-01Z-00-DX1.CEE3C59B-6CF0-4D41-8334-6067BB5A8BF7.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A203-01Z-00-DX1.FAE40A13-0C4A-415F-9396-01041FF6B855.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0HA-01Z-00-DX1.5A2F5C86-E1E7-445D-A4E3-29980FA37708.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1J9-01Z-00-DX2.E1C59487-9563-4501-845F-2067A0C5C59B.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A570-01Z-00-DX1.64E5F2CA-9396-40DC-A300-04A54657BDE6.pickle,0
/path/to/tcga-brca/pickles/TCGA-AR-A0U0-01Z-00-DX1.C8BECD9F-68D9-47B1-B31E-C1C6CAE456B6.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A0YJ-01Z-00-DX1.8135C74E-DAA8-4C8E-AF14-A4B5B57695BE.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A25C-01Z-00-DX1.F8E6044A-435E-42D5-94FF-C0F572F1ED99.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A1BD-01Z-00-DX1.A2AFF7AD-ED47-43E4-87FE-62882BAEB8DA.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A1L9-01Z-00-DX1.F2CC1036-8EEE-4664-962E-541B8ACB10DE.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4.pickle,0
/path/to/tcga-brca/pickles/TCGA-GM-A2DD-01Z-00-DX1.01332FF3-7488-41B7-A515-7841715DE92B.pickle,0
/path/to/tcga-brca/pickles/TCGA-AR-A250-01Z-00-DX1.572A2F73-6BF5-4932-BFEF-4B8904755ACF.pickle,0
/path/to/tcga-brca/pickles/TCGA-B6-A0I2-01Z-00-DX1.885D2034-73B7-48AE-8343-631F89061C38.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A04W-01Z-00-DX1.F7E7B945-2ADC-4741-8FCE-ACEA657DB9C7.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A4S3-01Z-00-DX1.50699E65-E536-4C9B-93A7-4C9894624A29.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1X9-01Z-00-DX1.28CE7849-EEC5-4ABB-A319-A977A1FD3CD1.pickle,0
/path/to/tcga-brca/pickles/TCGA-AN-A0XO-01Z-00-DX1.204E554E-B1A8-41AD-8E39-62484DF4E3CD.pickle,0
/path/to/tcga-brca/pickles/TCGA-EW-A2FR-01Z-00-DX1.FF521BBF-F5BA-4B03-9CA1-101A337F4B45.pickle,0
/path/to/tcga-brca/pickles/TCGA-LL-A73Y-01Z-00-DX1.50C20931-3AA9-40B4-8A73-56B1976423A8.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A1FZ-01Z-00-DX1.0BAAEF41-DCA4-4677-9A27-09E990033FA6.pickle,0
/path/to/tcga-brca/pickles/TCGA-AN-A0FT-01Z-00-DX1.6F263AB3-FB1D-4056-AEC2-4F163017324F.pickle,0
/path/to/tcga-brca/pickles/TCGA-B6-A0WV-01Z-00-DX1.A8B9E114-A8CF-4389-B47C-2E1B842F7FF9.pickle,0
/path/to/tcga-brca/pickles/TCGA-A1-A0SH-01Z-00-DX1.90E71B08-E1D9-4FC2-85AC-062E56DDF17C.pickle,0
/path/to/tcga-brca/pickles/TCGA-AO-A0JC-01Z-00-DX1.C8DD421B-9799-4FE7-9224-5EAC6ED1028E.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A0CP-01Z-00-DX1.ECFD263C-BB17-4ADA-8F2C-654C2AA4C45F.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0DI-01Z-00-DX1.6A42D535-8842-4C36-8299-A40E9E56759D.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A18H-01Z-00-DX1.4EC9108F-04C2-4B28-BD74-97A414C9A536.pickle,0
/path/to/tcga-brca/pickles/TCGA-C8-A1HJ-01Z-00-DX1.745159F1-85E7-4CC0-B088-E1CA91916FB8.pickle,0
/path/to/tcga-brca/pickles/TCGA-A7-A13E-01Z-00-DX1.891954FF-316A-4562-AA14-429631944F22.pickle,0
/path/to/tcga-brca/pickles/TCGA-C8-A138-01Z-00-DX1.845A0680-23A4-4A58-A9C4-2EE17BDBD371.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A1F8-01Z-00-DX1.8BB026F7-35CB-483F-B665-4C3A3EF47E1B.pickle,0
/path/to/tcga-brca/pickles/TCGA-A7-A0CE-01Z-00-DX2.5AD1DB65-10E7-4996-AB5E-13D7851EC5FA.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0HU-01Z-00-DX1.73B38904-E4F8-4F45-BD75-A27EC833B6DE.pickle,0
/path/to/tcga-brca/pickles/TCGA-A1-A0SD-01Z-00-DX1.DB17BFA9-D951-42A8-91D2-F4C2EBC6EB9F.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A082-01Z-00-DX1.5F82E38D-0DFD-4C2C-BC05-8F0EFEFC507C.pickle,0
/path/to/tcga-brca/pickles/TCGA-B6-A0X4-01Z-00-DX1.4B7914DE-3436-4D69-9BC6-F6419D3CC518.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1JE-01Z-00-DX2.CCF3DFEF-E851-425A-BCD0-0F7B377A00BC.pickle,0
/path/to/tcga-brca/pickles/TCGA-3C-AALK-01Z-00-DX1.4E6EB156-BB19-410F-878F-FC0EA7BD0B53.pickle,0
/path/to/tcga-brca/pickles/TCGA-OL-A66L-01Z-00-DX1.E01BA275-57A5-49DF-9376-1AD0BDFFF7E2.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A226-01Z-00-DX1.14f1f4c7-4e6e-4574-af20-60d2ab511b2a.pickle,0
/path/to/tcga-brca/pickles/TCGA-AC-A5XU-01Z-00-DX1.1AEEFAAF-0906-4086-8022-13B689FAB9F5.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0H7-01Z-00-DX1.21502FEA-DB37-4630-BA42-778DDF3A6D17.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A1EN-01Z-00-DX1.F535657F-E2FA-4283-87AE-7DAB663B196B.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A1R0-01Z-00-DX1.187C58EA-132E-4B3C-BAD0-7F59101D5C4D.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A1R3-01Z-00-DX1.779642c7-b3b0-4ff2-af97-201d4bcfc197.pickle,0
/path/to/tcga-brca/pickles/TCGA-UU-A93S-01Z-00-DX1.C4809779-DF5F-4F5D-A78C-B7F95F2D050F.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1JD-01Z-00-DX1.6D215B14-DD90-4635-8645-AF06EBD9BA3F.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1XY-01Z-00-DX2.33D96E5C-5291-4864-B282-8BACA2043586.pickle,0
/path/to/tcga-brca/pickles/TCGA-A1-A0SJ-01Z-00-DX1.C196FA66-C376-4016-86BC-3D8E745B3A51.pickle,0
/path/to/tcga-brca/pickles/TCGA-AN-A0XS-01Z-00-DX1.B4D4B73E-2912-4B2E-B18A-FBC35F8160D3.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A08I-01Z-00-DX1.96A0065E-5430-40F6-835E-1A7238A79DDA.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A1RA-01Z-00-DX1.E1C527C3-EDF2-442A-80FE-3E3AFBC5EF5A.pickle,0
/path/to/tcga-brca/pickles/TCGA-AN-A046-01Z-00-DX1.C529B94F-AFE3-4701-BC98-5D6EDF7B82C0.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A14N-01Z-00-DX1.15F5644F-CA9F-4688-B56E-BCC00CA4769B.pickle,0
/path/to/tcga-brca/pickles/TCGA-C8-A27A-01Z-00-DX1.0E26C46D-CD65-40F3-8976-EB4415582934.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0DD-01Z-00-DX1.2242DD1F-0B7C-4B43-A7A9-8130D2BDEE78.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A142-01Z-00-DX1.F6D58989-9120-40C9-918D-6B1650C1A8E8.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A27L-01Z-00-DX1.6572593C-B015-4F9A-8C9B-B634CAA0D3B4.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A1LI-01Z-00-DX1.503dd2fa-23ef-4b11-8aab-301e069eaa88.pickle,0
/path/to/tcga-brca/pickles/TCGA-A7-A0CD-01Z-00-DX1.F045B9C8-049C-41BF-8432-EF89F236D34D.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A07E-01Z-00-DX1.AC684481-979A-46F9-91D7-C56CE85992F2.pickle,0
/path/to/tcga-brca/pickles/TCGA-GM-A2DL-01Z-00-DX1.1CE6992E-B1CE-45AB-B2EB-75338B6FEE9D.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A1FW-01Z-00-DX1.DC2BC5D7-E57B-444E-833F-9A1B6E11DE6D.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A1R6-01Z-00-DX1.59770592-498A-47EA-AE32-42AC1D8E99BE.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A04R-01Z-00-DX1.BE3661A3-A2A0-4248-B7D5-D8986E529B6C.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1XR-01Z-00-DX2.A103FB8B-4397-4DD4-8587-90A736407484.pickle,0
/path/to/tcga-brca/pickles/TCGA-B6-A0IG-01Z-00-DX1.4238CB6E-0561-49FD-9C49-9B8AEAFC4618.pickle,0
/path/to/tcga-brca/pickles/TCGA-B6-A0IN-01Z-00-DX1.5C1CBEF7-0C4A-4B22-A85B-6F6FD9435573.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0HB-01Z-00-DX1.F90F7139-B804-4548-9FAF-9B475BF225EB.pickle,0
/path/to/tcga-brca/pickles/TCGA-AN-A03Y-01Z-00-DX1.074C48E5-ED69-40AE-8709-444898122BF4.pickle,0
/path/to/tcga-brca/pickles/TCGA-E9-A247-01Z-00-DX1.3B2DF1CB-054A-44C4-9AD5-D8FA6D386A93.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A15K-01Z-00-DX1.9F424BE2-9BFE-4DFF-8CC9-10D2DADBBEA7.pickle,0
/path/to/tcga-brca/pickles/TCGA-A8-A07L-01Z-00-DX1.D9E1051F-724E-4E88-940A-C97005DC5BEB.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1JK-01Z-00-DX1.3190C919-A403-460D-9F6C-D2AB5FD3FD05.pickle,0
/path/to/tcga-brca/pickles/TCGA-E2-A14P-01Z-00-DX1.663B02FF-C64B-41A6-8685-FD61CD76F9C6.pickle,0
/path/to/tcga-brca/pickles/TCGA-D8-A1X5-01Z-00-DX2.E4D28EE2-9C87-4613-BD2E-89FBEF960DEE.pickle,0
/path/to/tcga-brca/pickles/TCGA-A2-A04N-01Z-00-DX1.9E9B7DB0-1CF1-4631-8292-A9DBCA0BD37C.pickle,0
/path/to/tcga-brca/pickles/TCGA-BH-A0BZ-01Z-00-DX1.45EB3E93-A871-49C6-9EAE-90D98AE01913.pickle,0
